external_id,source,title,description,company_name,company_website,company_logo_url,location,country_code,workplace_type,employment_type,experience_level,salary_currency,salary_min,salary_max,salary_period,apply_url,contact_email,is_active,posted_at
ext-302,Indeed,Game Developer,"Optimize rendering pipelines and core engine features for mobile and desktop platforms.",Unity,https://unity.com,https://logo.clearbit.com/unity.com,San Francisco,US,HYBRID,FULL_TIME,MID_LEVEL,USD,140000,210000,YEARLY,https://unity.com/jobs/ext-302,hiring@unity.com,TRUE,2026-08-26T06:11:00Z
ext-303,Naukri,Game Developer,"Build engaging multiplayer experiences and backend services for mobile titles.",Electronic Arts,https://ea.com,https://logo.clearbit.com/ea.com,Hyderabad,IN,ON_SITE,FULL_TIME,MID_LEVEL,INR,2200000,4000000,YEARLY,https://ea.com/careers/ext-303,recruiting@ea.com,TRUE,2026-08-26T06:11:00Z
ext-304,Wellfound,Game Developer,"Implement complex AI behaviors and combat systems for a new AAA action-adventure title.",Activision Blizzard,https://activisionblizzard.com,https://logo.clearbit.com/activision.com,Santa Monica,US,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,170000,260000,YEARLY,https://activisionblizzard.com/careers/ext-304,jobs@activision.com,TRUE,2026-08-26T06:11:00Z
ext-305,LinkedIn,Game Developer,"Create immersive open-world environments and gameplay loops for our flagship franchise.",Ubisoft,https://ubisoft.com,https://logo.clearbit.com/ubisoft.com,Montreal,CA,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,150000,230000,YEARLY,https://ubisoft.com/careers/ext-305,jobs@ubisoft.com,TRUE,2026-08-26T06:11:00Z
ext-306,Indeed,Game Developer,"Focus on advanced animation systems and realistic character interactions in a high-fidelity engine.",Rockstar Games,https://rockstargames.com,https://logo.clearbit.com/rockstargames.com,New York,US,ON_SITE,FULL_TIME,MID_LEVEL,USD,155000,235000,YEARLY,https://rockstargames.com/careers/ext-306,hiring@rockstargames.com,TRUE,2026-08-26T06:11:00Z
ext-307,Naukri,Game Developer,"Develop unique gameplay mechanics for handheld and home console platforms.",Nintendo,https://nintendo.com,https://logo.clearbit.com/nintendo.com,Kyoto,JP,ON_SITE,FULL_TIME,MID_LEVEL,USD,130000,200000,YEARLY,https://nintendo.com/careers/ext-307,recruiting@nintendo.com,TRUE,2026-08-26T06:11:00Z
ext-308,Wellfound,Game Developer,"Optimize graphics performance and integrate latest rendering techniques for PlayStation 5.",Sony Interactive Entertainment,https://sonyinteractive.com,https://logo.clearbit.com/sony.com,San Mateo,US,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,185000,290000,YEARLY,https://sonyinteractive.com/careers/ext-308,jobs@sony.com,TRUE,2026-08-26T06:11:00Z
ext-309,LinkedIn,Game Developer,"Build cross-platform services and social features for the Xbox ecosystem.",Microsoft,https://xbox.com,https://logo.clearbit.com/microsoft.com,Redmond,US,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,190000,300000,YEARLY,https://microsoft.com/careers/ext-309,jobs@microsoft.com,TRUE,2026-08-26T06:11:00Z
ext-310,Indeed,Game Developer,"Help create the next generation of user-generated content tools for millions of creators.",Roblox,https://roblox.com,https://logo.clearbit.com/roblox.com,San Mateo,US,ON_SITE,FULL_TIME,MID_LEVEL,USD,160000,250000,YEARLY,https://roblox.com/careers/ext-310,hiring@roblox.com,TRUE,2026-08-26T06:11:00Z
ext-311,Naukri,Game Developer,"Develop high-stakes competitive gameplay systems and balance tools for our leading MOBA.",Riot Games,https://riotgames.com,https://logo.clearbit.com/riotgames.com,Los Angeles,US,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,175000,275000,YEARLY,https://riotgames.com/careers/ext-311,jobs@riotgames.com,TRUE,2026-08-26T06:11:00Z
ext-312,Wellfound,Game Developer,"Work on the Steam platform and contribute to our hardware-aligned software projects.",Valve,https://valvesoftware.com,https://logo.clearbit.com/valvesoftware.com,Bellevue,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,250000,450000,YEARLY,https://valvesoftware.com/careers/ext-312,jobs@valvesoftware.com,TRUE,2026-08-26T06:11:00Z
ext-313,LinkedIn,Game Developer,"Architect systems for massive open-world RPGs using our proprietary Creation Engine.",Bethesda,https://bethesda.net,https://logo.clearbit.com/bethesda.net,Rockville,US,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,165000,255000,YEARLY,https://bethesda.net/careers/ext-313,jobs@bethesda.net,TRUE,2026-08-26T06:11:00Z
ext-314,Indeed,Game Developer,"Develop cinematic experiences and complex combat systems for legendary RPG series.",Square Enix,https://square-enix.com,https://logo.clearbit.com/square-enix.com,Tokyo,JP,ON_SITE,FULL_TIME,MID_LEVEL,USD,135000,210000,YEARLY,https://square-enix.com/careers/ext-314,hiring@square-enix.com,TRUE,2026-08-26T06:11:00Z
ext-315,Naukri,Game Developer,"Focus on tight action gameplay and enemy AI for iconic survival horror titles.",Capcom,https://capcom.com,https://logo.clearbit.com/capcom.com,Osaka,JP,ON_SITE,FULL_TIME,MID_LEVEL,USD,130000,200000,YEARLY,https://capcom.com/careers/ext-315,recruiting@capcom.com,TRUE,2026-08-26T06:11:00Z
ext-316,Wellfound,Game Developer,"Join the team building sprawling, choices-matter RPGs in a futuristic setting.",CD Projekt Red,https://cdprojektred.com,https://logo.clearbit.com/cdprojekt.com,Warsaw,PL,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,120000,180000,YEARLY,https://cdprojektred.com/careers/ext-316,jobs@cdprojektred.com,TRUE,2026-08-26T06:11:00Z
ext-317,LinkedIn,Game Developer,"Create addictive and polished mobile experiences played by hundreds of millions.",Supercell,https://supercell.com,https://logo.clearbit.com/supercell.com,Helsinki,FI,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,180000,300000,YEARLY,https://supercell.com/careers/ext-317,jobs@supercell.com,TRUE,2026-08-26T06:11:00Z
ext-318,Indeed,Game Developer,"Develop features and live-ops tools for the world's most popular puzzle games.",King,https://king.com,https://logo.clearbit.com/king.com,London,GB,HYBRID,FULL_TIME,MID_LEVEL,USD,125000,195000,YEARLY,https://king.com/careers/ext-318,hiring@king.com,TRUE,2026-08-26T06:11:00Z
ext-319,Naukri,Game Developer,"Build innovative AR experiences that blend the real world with digital gameplay.",Niantic,https://nianticlabs.com,https://logo.clearbit.com/nianticlabs.com,San Francisco,US,HYBRID,FULL_TIME,MID_LEVEL,USD,160000,240000,YEARLY,https://nianticlabs.com/careers/ext-319,jobs@nianticlabs.com,TRUE,2026-08-26T06:11:00Z
ext-320,Wellfound,Game Developer,"Work on high-profile licenses to create action-packed superhero and adventure games.",Warner Bros. Games,https://wbgames.com,https://logo.clearbit.com/wbgames.com,Burbank,US,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,155000,235000,YEARLY,https://wbgames.com/careers/ext-320,jobs@wbgames.com,TRUE,2026-08-26T06:11:00Z
ext-321,LinkedIn,Embedded Systems Engineer,"Design and develop low-level firmware for autonomous vehicle sensors and controllers.",Tesla,https://tesla.com,https://logo.clearbit.com/tesla.com,Palo Alto,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,165000,245000,YEARLY,https://tesla.com/careers/ext-321,jobs@tesla.com,TRUE,2026-08-26T06:14:00Z
ext-322,Indeed,Embedded Systems Engineer,"Optimize power consumption and real-time performance of wearable device microcontrollers.",Apple,https://apple.com,https://logo.clearbit.com/apple.com,Cupertino,US,HYBRID,FULL_TIME,MID_LEVEL,USD,150000,220000,YEARLY,https://apple.com/jobs/ext-322,hiring@apple.com,TRUE,2026-08-26T06:14:00Z
ext-323,Naukri,Embedded Systems Engineer,"Build and debug Linux kernel drivers for custom SoC platforms used in 5G infrastructure.",Qualcomm,https://qualcomm.com,https://logo.clearbit.com/qualcomm.com,Hyderabad,IN,ON_SITE,FULL_TIME,MID_LEVEL,INR,2500000,4500000,YEARLY,https://qualcomm.com/careers/ext-323,recruiting@qualcomm.com,TRUE,2026-08-26T06:14:00Z
ext-324,Wellfound,Embedded Systems Engineer,"Develop flight control software for next-generation orbital rockets. Experience with C and RTOS required.",SpaceX,https://spacex.com,https://logo.clearbit.com/spacex.com,Hawthorne,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,180000,280000,YEARLY,https://spacex.com/careers/ext-324,jobs@spacex.com,TRUE,2026-08-26T06:14:00Z
ext-325,LinkedIn,Embedded Systems Engineer,"Design embedded security modules for smart home IoT devices. Proficiency in ARM TrustZone is a plus.",Amazon,https://amazon.com,https://logo.clearbit.com/amazon.com,Seattle,US,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,175000,265000,YEARLY,https://amazon.jobs/ext-325,tech-hiring@amazon.com,TRUE,2026-08-26T06:14:00Z
ext-326,Indeed,Embedded Systems Engineer,"Develop firmware for medical imaging devices. Focus on reliability and low-latency data processing.",GE Healthcare,https://gehealthcare.com,https://logo.clearbit.com/ge.com,Chicago,US,HYBRID,FULL_TIME,MID_LEVEL,USD,145000,215000,YEARLY,https://gehealthcare.com/careers/ext-326,hiring@ge.com,TRUE,2026-08-26T06:14:00Z
ext-327,Naukri,Embedded Systems Engineer,"Optimize bootloaders and drivers for automotive infotainment systems. Knowledge of CAN bus and Ethernet.",Bosch,https://bosch.com,https://logo.clearbit.com/bosch.com,Bangalore,IN,ON_SITE,FULL_TIME,MID_LEVEL,INR,2000000,3800000,YEARLY,https://bosch.com/careers/ext-327,jobs@bosch.com,TRUE,2026-08-26T06:14:00Z
ext-328,Wellfound,Embedded Systems Engineer,"Build low-level software stacks for custom AI accelerators. Deep knowledge of RISC-V architecture.",NVIDIA,https://nvidia.com,https://logo.clearbit.com/nvidia.com,Santa Clara,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,195000,310000,YEARLY,https://nvidia.com/careers/ext-328,talent@nvidia.com,TRUE,2026-08-26T06:14:00Z
ext-329,LinkedIn,Embedded Systems Engineer,"Develop firmware for high-performance networking switches. Experience with P4 and FPGA is preferred.",Cisco,https://cisco.com,https://logo.clearbit.com/cisco.com,San Jose,US,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,170000,255000,YEARLY,https://cisco.com/careers/ext-329,jobs@cisco.com,TRUE,2026-08-26T06:14:00Z
ext-330,Indeed,Embedded Systems Engineer,"Implement signal processing algorithms on DSPs for wireless communication modules.",Broadcom,https://broadcom.com,https://logo.clearbit.com/broadcom.com,Irvine,US,ON_SITE,FULL_TIME,MID_LEVEL,USD,155000,235000,YEARLY,https://broadcom.com/careers/ext-330,hiring@broadcom.com,TRUE,2026-08-26T06:14:00Z
ext-331,Naukri,Embedded Systems Engineer,"Design and test firmware for consumer electronics power management ICs.",Samsung,https://samsung.com,https://logo.clearbit.com/samsung.com,Suwon,KR,ON_SITE,FULL_TIME,ENTRY_LEVEL,USD,110000,180000,YEARLY,https://samsung.com/careers/ext-331,recruiting@samsung.com,TRUE,2026-08-26T06:14:00Z
ext-332,Wellfound,Embedded Systems Engineer,"Work on the core embedded software for autonomous delivery drones. Focus on obstacle avoidance logic.",Zipline,https://flyzipline.com,https://logo.clearbit.com/flyzipline.com,South San Francisco,US,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,185000,290000,YEARLY,https://flyzipline.com/careers/ext-332,jobs@zipline.com,TRUE,2026-08-26T06:14:00Z
ext-333,LinkedIn,Embedded Systems Engineer,"Develop firmware for next-gen VR headsets. Experience with IMU sensor fusion and low-latency tracking.",Meta,https://meta.com,https://logo.clearbit.com/meta.com,Burlingame,US,ON_SITE,FULL_TIME,MID_LEVEL,USD,160000,240000,YEARLY,https://meta.com/careers/ext-333,hiring@meta.com,TRUE,2026-08-26T06:14:00Z
ext-334,Indeed,Embedded Systems Engineer,"Optimize embedded Linux distributions for industrial automation controllers.",Siemens,https://siemens.com,https://logo.clearbit.com/siemens.com,Munich,DE,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,140000,220000,YEARLY,https://siemens.com/careers/ext-334,talent@siemens.com,TRUE,2026-08-26T06:14:00Z
ext-335,Naukri,Embedded Systems Engineer,"Build and maintain SDKs for ARM-based microcontrollers. Strong focus on developer experience.",ARM,https://arm.com,https://logo.clearbit.com/arm.com,Cambridge,GB,HYBRID,FULL_TIME,MID_LEVEL,USD,135000,205000,YEARLY,https://arm.com/careers/ext-335,jobs@arm.com,TRUE,2026-08-26T06:14:00Z
ext-336,Wellfound,Embedded Systems Engineer,"Develop firmware for deep-sea robotic exploration vehicles. Focus on pressure-tolerant electronics.",OceanGate,https://oceangate.com,https://logo.clearbit.com/oceangate.com,Everett,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,170000,260000,YEARLY,https://oceangate.com/careers/ext-336,jobs@oceangate.com,TRUE,2026-08-26T06:14:00Z
ext-337,LinkedIn,Embedded Systems Engineer,"Design and implement RTOS-based software for aerospace communication satellites.",Lockheed Martin,https://lockheedmartin.com,https://logo.clearbit.com/lockheedmartin.com,Denver,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,175000,270000,YEARLY,https://lockheedmartin.com/careers/ext-337,jobs@lockheed.com,TRUE,2026-08-26T06:14:00Z
ext-338,Indeed,Embedded Systems Engineer,"Develop firmware for smart appliance connectivity and sensor integration.",Dyson,https://dyson.com,https://logo.clearbit.com/dyson.com,Malmesbury,GB,HYBRID,FULL_TIME,MID_LEVEL,USD,130000,190000,YEARLY,https://dyson.com/careers/ext-338,hiring@dyson.com,TRUE,2026-08-26T06:14:00Z
ext-339,Naukri,Embedded Systems Engineer,"Optimize camera drivers and ISP pipelines for high-end smartphones.",Sony,https://sony.com,https://logo.clearbit.com/sony.com,Tokyo,JP,ON_SITE,FULL_TIME,MID_LEVEL,USD,140000,210000,YEARLY,https://sony.com/careers/ext-339,recruiting@sony.com,TRUE,2026-08-26T06:14:00Z
ext-340,Wellfound,Embedded Systems Engineer,"Build low-level software for autonomous farming equipment. Knowledge of GPS and machine vision.",John Deere,https://johndeere.com,https://logo.clearbit.com/deere.com,Des Moines,US,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,160000,240000,YEARLY,https://johndeere.com/careers/ext-340,jobs@deere.com,TRUE,2026-08-26T06:14:00Z
ext-341,LinkedIn,Embedded Systems Engineer,"Design and develop low-level firmware for autonomous vehicle sensors and controllers.",Tesla,https://tesla.com,https://logo.clearbit.com/tesla.com,Palo Alto,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,165000,245000,YEARLY,https://tesla.com/careers/ext-341,jobs@tesla.com,TRUE,2026-08-26T06:14:00Z
ext-342,Indeed,Embedded Systems Engineer,"Optimize power consumption and real-time performance of wearable device microcontrollers.",Apple,https://apple.com,https://logo.clearbit.com/apple.com,Cupertino,US,HYBRID,FULL_TIME,MID_LEVEL,USD,150000,220000,YEARLY,https://apple.com/jobs/ext-342,hiring@apple.com,TRUE,2026-08-26T06:14:00Z
ext-343,Naukri,Embedded Systems Engineer,"Build and debug Linux kernel drivers for custom SoC platforms used in 5G infrastructure.",Qualcomm,https://qualcomm.com,https://logo.clearbit.com/qualcomm.com,Hyderabad,IN,ON_SITE,FULL_TIME,MID_LEVEL,INR,2500000,4500000,YEARLY,https://qualcomm.com/careers/ext-343,recruiting@qualcomm.com,TRUE,2026-08-26T06:14:00Z
ext-344,Wellfound,Embedded Systems Engineer,"Develop flight control software for next-generation orbital rockets. Experience with C and RTOS required.",SpaceX,https://spacex.com,https://logo.clearbit.com/spacex.com,Hawthorne,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,180000,280000,YEARLY,https://spacex.com/careers/ext-344,jobs@spacex.com,TRUE,2026-08-26T06:14:00Z
ext-345,LinkedIn,Embedded Systems Engineer,"Design embedded security modules for smart home IoT devices. Proficiency in ARM TrustZone is a plus.",Amazon,https://amazon.com,https://logo.clearbit.com/amazon.com,Seattle,US,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,175000,265000,YEARLY,https://amazon.jobs/ext-345,tech-hiring@amazon.com,TRUE,2026-08-26T06:14:00Z
ext-346,Indeed,Embedded Systems Engineer,"Develop firmware for medical imaging devices. Focus on reliability and low-latency data processing.",GE Healthcare,https://gehealthcare.com,https://logo.clearbit.com/ge.com,Chicago,US,HYBRID,FULL_TIME,MID_LEVEL,USD,145000,215000,YEARLY,https://gehealthcare.com/careers/ext-346,hiring@ge.com,TRUE,2026-08-26T06:14:00Z
ext-347,Naukri,Embedded Systems Engineer,"Optimize bootloaders and drivers for automotive infotainment systems. Knowledge of CAN bus and Ethernet.",Bosch,https://bosch.com,https://logo.clearbit.com/bosch.com,Bangalore,IN,ON_SITE,FULL_TIME,MID_LEVEL,INR,2000000,3800000,YEARLY,https://bosch.com/careers/ext-347,jobs@bosch.com,TRUE,2026-08-26T06:14:00Z
ext-348,Wellfound,Embedded Systems Engineer,"Build low-level software stacks for custom AI accelerators. Deep knowledge of RISC-V architecture.",NVIDIA,https://nvidia.com,https://nvidia.com,Santa Clara,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,195000,310000,YEARLY,https://nvidia.com/careers/ext-348,talent@nvidia.com,TRUE,2026-08-26T06:14:00Z
ext-349,LinkedIn,Embedded Systems Engineer,"Develop firmware for high-performance networking switches. Experience with P4 and FPGA is preferred.",Cisco,https://cisco.com,https://cisco.com,San Jose,US,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,170000,255000,YEARLY,https://cisco.com/careers/ext-349,jobs@cisco.com,TRUE,2026-08-26T06:14:00Z
ext-350,Indeed,Embedded Systems Engineer,"Implement signal processing algorithms on DSPs for wireless communication modules.",Broadcom,https://broadcom.com,https://broadcom.com,Irvine,US,ON_SITE,FULL_TIME,MID_LEVEL,USD,155000,235000,YEARLY,https://broadcom.com/careers/ext-350,hiring@broadcom.com,TRUE,2026-08-26T06:14:00Z
ext-351,LinkedIn,Embedded Systems Engineer,"Design and develop low-level firmware for autonomous vehicle sensors and controllers.",Tesla,https://tesla.com,https://logo.clearbit.com/tesla.com,Palo Alto,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,165000,245000,YEARLY,https://tesla.com/careers/ext-351,jobs@tesla.com,TRUE,2026-08-26T06:14:00Z
ext-352,Indeed,Embedded Systems Engineer,"Optimize power consumption and real-time performance of wearable device microcontrollers.",Apple,https://apple.com,https://logo.clearbit.com/apple.com,Cupertino,US,HYBRID,FULL_TIME,MID_LEVEL,USD,150000,220000,YEARLY,https://apple.com/jobs/ext-352,hiring@apple.com,TRUE,2026-08-26T06:14:00Z
ext-353,Naukri,Embedded Systems Engineer,"Build and debug Linux kernel drivers for custom SoC platforms used in 5G infrastructure.",Qualcomm,https://qualcomm.com,https://logo.clearbit.com/qualcomm.com,Hyderabad,IN,ON_SITE,FULL_TIME,MID_LEVEL,INR,2500000,4500000,YEARLY,https://qualcomm.com/careers/ext-353,recruiting@qualcomm.com,TRUE,2026-08-26T06:14:00Z
ext-354,Wellfound,Embedded Systems Engineer,"Develop flight control software for next-generation orbital rockets. Experience with C and RTOS required.",SpaceX,https://spacex.com,https://logo.clearbit.com/spacex.com,Hawthorne,US,ON_SITE,FULL_TIME,SENIOR_LEVEL,USD,180000,280000,YEARLY,https://spacex.com/careers/ext-354,jobs@spacex.com,TRUE,2026-08-26T06:14:00Z
ext-355,LinkedIn,Embedded Systems Engineer,"Design embedded security modules for smart home IoT devices. Proficiency in ARM TrustZone is a plus.",Amazon,https://amazon.com,https://logo.clearbit.com/amazon.com,Seattle,US,HYBRID,FULL_TIME,SENIOR_LEVEL,USD,175000,265000,YEARLY,https://amazon.jobs/ext-355,tech-hiring@amazon.com,TRUE,2026-08-26T06:14:00Z
